action,left_source_id,right_source_id,canonical_station_id,reason,verified_by,verified_at
REVIEW,MG-MG03-S128,ITX-IS02-S128,,"잠정 병합(역명 일치 ""왜관"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS01-S128,ITX-IS02-S128,,"잠정 병합(역명 일치 ""왜관"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S041,GL-경부선-SRT-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S041,GL-동해선-KTX-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S041,GL-경전선-KTX-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S041,GL-경전선-SRT-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S041,GL-동해선-KTX-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S041,GL-경전선-KTX-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S041,GL-경전선-SRT-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S041,GL-경전선-KTX-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S041,GL-경전선-SRT-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경전선-KTX-S041,GL-경전선-SRT-S041,,"잠정 병합(역명 일치 ""서대구"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S004,GL-경전선-KTX-S004,,"잠정 병합(역명 일치 ""경산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S005,MG-MG15-S005,,"잠정 병합(역명 일치 ""경산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S005,ITX-IS01-S005,,"잠정 병합(역명 일치 ""경산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG15-S005,ITX-IS01-S005,,"잠정 병합(역명 일치 ""경산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S010,GL-호남선-SRT-S010,,"잠정 병합(역명 일치 ""광주송정"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S012,MG-MG08-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S012,MG-MG17-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S012,ITX-IS03-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG08-S012,MG-MG17-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG08-S012,ITX-IS03-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG17-S012,ITX-IS03-S012,,"잠정 병합(역명 일치 ""광주송정"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S021,GL-경부선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S021,GL-동해선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S021,GL-동해선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S021,GL-경전선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S021,GL-경전선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S021,GL-동해선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S021,GL-동해선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S021,GL-경전선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S021,GL-경전선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S021,GL-동해선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S021,GL-경전선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S021,GL-경전선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-SRT-S021,GL-경전선-KTX-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-SRT-S021,GL-경전선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경전선-KTX-S021,GL-경전선-SRT-S021,,"잠정 병합(역명 일치 ""대전"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG01-S035,MG-MG03-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG01-S035,ITX-IS01-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG01-S035,ITX-IS02-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S035,ITX-IS01-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S035,ITX-IS02-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS01-S035,ITX-IS02-S035,,"잠정 병합(역명 일치 ""대전"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-경부선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-호남선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-호남선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-전라선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-전라선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-호남선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-호남선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-전라선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-전라선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-호남선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-전라선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-전라선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-전라선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-전라선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-KTX-S078,GL-전라선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-KTX-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-KTX-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-KTX-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-KTX-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-SRT-S078,GL-동해선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-SRT-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-SRT-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-전라선-SRT-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S078,GL-동해선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-KTX-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-SRT-S078,GL-경전선-KTX-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-동해선-SRT-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경전선-KTX-S078,GL-경전선-SRT-S078,,"잠정 병합(역명 일치 ""천안아산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-경부선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-호남선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-호남선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-전라선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-전라선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-동해선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-동해선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-경전선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S061,GL-경전선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-호남선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-호남선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-전라선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-전라선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-동해선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-동해선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-경전선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-SRT-S061,GL-경전선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-호남선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-전라선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-전라선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-동해선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-동해선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-경전선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S061,GL-경전선-SRT-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-SRT-S061,GL-전라선-KTX-S061,,"잠정 병합(역명 일치 ""오송"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
